,Original,Porter,Lancaster,Snowball
41075,belligerently,belliger,bellig,belliger
41076,inherently,inher,inh,inher
41077,incoherently,incoher,incoh,incoher
41078,reverently,rever,rev,rever
41079,currently,current,cur,current
41080,recurrently,recurr,recur,recurr
41081,concurrently,concurr,concur,concurr
41082,absently,absent,abs,absent
41083,presently,present,pres,present
41084,consisently,consis,cons,consis
41085,competently,compet,compet,compet
41086,intently,intent,int,intent
41087,inadvertently,inadvert,inadvert,inadvert
41088,consistently,consist,consist,consist
41089,persistently,persist,persist,persist
41090,intermittently,intermitt,intermit,intermitt
41091,fluently,fluentli,flu,fluentli
41092,frequently,frequent,frequ,frequent
41093,infrequently,infrequ,infrequ,infrequ
41094,subsequently,subsequ,subsequ,subsequ
41095,consequently,consequ,consequ,consequ
41096,eloquently,eloqu,eloqu,eloqu
41097,fervently,fervent,ferv,fervent
41098,faintly,faintli,faint,faint
41099,jointly,jointli,joint,joint
41100,bluntly,bluntli,blunt,blunt
41101,hotly,hotli,hot,hot
41102,aptly,aptli,apt,apt
41103,ineptly,ineptli,inept,inept
41104,nondescriptly,nondescriptli,nondescrib,nondescript
41105,promptly,promptli,prompt,prompt
41106,abruptly,abruptli,abrupt,abrupt
41107,smartly,smartli,smart,smart
41108,partly,partli,part,part
41109,tartly,tartli,tart,tart
41110,alertly,alertli,alert,alert
41111,expertly,expertli,expert,expert
41112,overtly,overtli,overt,overt
41113,covertly,covertli,covert,covert
41114,shortly,shortli,short,short
41115,portly,portli,port,port
41116,curtly,curtli,curt,curt
41117,courtly,courtli,court,court
41118,steadfastly,steadfastli,steadfast,steadfast
41119,ghastly,ghastli,ghast,ghast
41120,lastly,lastli,last,last
41121,vastly,vastli,vast,vast
41122,modestly,modestli,modest,modest
41123,manifestly,manifestli,manifest,manifest
41124,priestly,priestli,priest,priest
41125,honestly,honestli,honest,honest
41126,earnestly,earnestli,earnest,earnest
41127,costly,costli,cost,cost
41128,ghostly,ghostli,ghost,ghost
41129,mostly,mostli,most,most
41130,justly,justli,just,just
41131,stoutly,stoutli,stout,stout
41132,devoutly,devoutli,devout,devout
41133,duly,duli,duly,duli
41134,unduly,unduli,undu,unduli
41135,july,juli,july,juli
41136,unruly,unruli,unru,unruli
41137,truly,truli,tru,truli
41138,newly,newli,new,newli
41139,lowly,lowli,low,lowli
41140,slowly,slowli,slow,slowli
41141,narrowly,narrowli,narrow,narrowli
41142,reflexly,reflexli,reflex,reflexli
41143,bayly,bayli,bay,bayli
41144,shyly,shyli,shy,shyli
41145,slyly,slyli,sly,slyli
41146,coyly,coyli,coy,coyli
41147,dryly,dryli,dry,dryli
41148,wryly,wryli,wry,wryli
41149,drizzly,drizzli,drizz,drizzli
41150,grizzly,grizzli,grizz,grizzli
41151,amy,ami,amy,ami
41152,creamy,creami,creamy,creami
41153,dreamy,dreami,dreamy,dreami
41154,infamy,infami,infamy,infami
41155,endogamy,endogami,endogamy,endogami
41156,monogamy,monogami,monogamy,monogami
41157,exogamy,exogami,exogamy,exogami
41158,foamy,foami,foamy,foami
41159,academy,academi,academy,academi
41160,alchemy,alchemi,alchemy,alchemi
41161,blasphemy,blasphemi,blasphemy,blasphemi
41162,ptolemy,ptolemi,ptolemy,ptolemi
41163,enemy,enemi,enemy,enemi
41164,archenemy,archenemi,archenemy,archenemi
41165,remy,remi,remy,remi
41166,balmy,balmi,balmy,balmi
41167,filmy,filmi,filmy,filmi
41168,clammy,clammi,clammy,clammi
41169,sammy,sammi,sammy,sammi
41170,shimmy,shimmi,shimmy,shimmi
41171,jimmy,jimmi,jimmy,jimmi
41172,timmy,timmi,timmy,timmi
41173,mommy,mommi,mommy,mommi
41174,tommy,tommi,tommy,tommi
41175,dummy,dummi,dummy,dummi
41176,gummy,gummi,gummy,gummi
41177,rummy,rummi,rummy,rummi
41178,crummy,crummi,crummy,crummi
41179,physiognomy,physiognomi,physiognom,physiognomi
41180,economy,economi,econom,economi
41181,astronomy,astronomi,astronom,astronomi
41182,gastronomy,gastronomi,gastronom,gastronomi
41183,autonomy,autonomi,autonom,autonomi
41184,gloomy,gloomi,gloom,gloomi
41185,roomy,roomi,room,roomi
41186,kromy,kromi,krom,kromi
41187,anatomy,anatomi,anatom,anatomi
41188,hysterectomy,hysterectomi,hysterectom,hysterectomi
41189,dichotomy,dichotomi,dichotom,dichotomi
41190,army,armi,army,armi
41191,diathermy,diathermi,diathermy,diathermi
41192,stormy,stormi,stormy,stormi
41193,wormy,wormi,wormy,wormi
41194,synonymy,synonymi,synonymy,synonymi
41195,ny,ny,ny,ny
41196,albany,albani,albany,albani
41197,tuscany,tuscani,tuscany,tuscani
41198,mahogany,mahogani,mahogany,mahogani
41199,epiphany,epiphani,epiphany,epiphani
41200,miscellany,miscellani,miscellany,miscellani
41201,many,mani,many,mani
41202,tammany,tammani,tammany,tammani
41203,germany,germani,germany,germani
41204,company,compani,company,compani
41205,accompany,accompani,accompany,accompani
41206,botany,botani,botany,botani
41207,brittany,brittani,brittany,brittani
41208,ccny,ccni,ccny,ccni
41209,larceny,larceni,larceny,larceni
41210,deny,deni,deny,deni
41211,progeny,progeni,progeny,progeni
41212,allegheny,allegheni,allegheny,allegheni
41213,rainy,raini,rainy,raini
41214,brainy,braini,brainy,braini
41215,shiny,shini,shiny,shini
41216,sunshiny,sunshini,sunshiny,sunshini
41217,resiny,resini,resiny,resini
41218,tiny,tini,tiny,tini
41219,destiny,destini,destiny,destini
41220,mutiny,mutini,mutiny,mutini
41221,scrutiny,scrutini,scrutiny,scrutini
41222,calumny,calumni,calumny,calumni
41223,canny,canni,canny,canni
41224,uncanny,uncanni,uncanny,uncanni
41225,danny,danni,danny,danni
41226,fanny,fanni,fanny,fanni
41227,manny,manni,manny,manni
41228,franny,franni,franny,franni
41229,granny,granni,granny,granni
41230,tyranny,tyranni,tyranny,tyranni
41231,tanny,tanni,tanny,tanni
41232,enny,enni,enny,enni
41233,benny,benni,benny,benni
41234,denny,denni,denny,denni
41235,jenny,jenni,jenny,jenni
41236,kenny,kenni,kenny,kenni
41237,lenny,lenni,lenny,lenni
41238,penny,penni,penny,penni
41239,johnny,johnni,johnny,johnni
41240,whinny,whinni,whinny,whinni
41241,jinny,jinni,jinny,jinni
41242,skinny,skinni,skinny,skinni
41243,sonny,sonni,sonny,sonni
41244,bunny,bunni,bunny,bunni
41245,funny,funni,funny,funni
41246,unfunny,unfunni,unfunny,unfunni
41247,gunny,gunni,gunny,gunni
41248,sunny,sunni,sunny,sunni
41249,bony,boni,bony,boni
41250,ebony,eboni,ebony,eboni
41251,balcony,balconi,balcony,balconi
41252,gascony,gasconi,gascony,gasconi
41253,peony,peoni,peony,peoni
41254,agony,agoni,agony,agoni
41255,phony,phoni,phony,phoni
41256,symphony,symphoni,symphony,symphoni
41257,cacophony,cacophoni,cacophony,cacophoni
41258,anthony,anthoni,anthony,anthoni
41259,felony,feloni,felony,feloni
41260,colony,coloni,colony,coloni
41261,hegemony,hegemoni,hegemony,hegemoni
41262,ceremony,ceremoni,ceremony,ceremoni
41263,alimony,alimoni,alimony,alimoni
41264,matrimony,matrimoni,matrimony,matrimoni
41265,patrimony,patrimoni,patrimony,patrimoni
41266,parsimony,parsimoni,parsimony,parsimoni
41267,testimony,testimoni,testimony,testimoni
41268,harmony,harmoni,harmony,harmoni
41269,disharmony,disharmoni,disharmony,disharmoni
41270,pony,poni,pony,poni
41271,cowpony,cowponi,cowpony,cowponi
41272,barony,baroni,barony,baroni
41273,synchrony,synchroni,synchrony,synchroni
41274,asynchrony,asynchroni,asynchrony,asynchroni
41275,irony,ironi,irony,ironi
41276,tony,toni,tony,toni
41277,antony,antoni,antony,antoni
41278,monotony,monotoni,monotony,monotoni
41279,stony,stoni,stony,stoni
41280,saxony,saxoni,saxony,saxoni
41281,czerny,czerni,czerny,czerni
41282,corny,corni,corny,corni
41283,thorny,thorni,thorny,thorni
41284,strasny,strasni,strasny,strasni
41285,puny,puni,puny,puni
41286,scrawny,scrawni,scrawny,scrawni
41287,tawny,tawni,tawny,tawni
41288,mulligatawny,mulligatawni,mulligatawny,mulligatawni
41289,browny,browni,browny,browni
41290,boy,boy,boy,boy
41291,highboy,highboy,highboy,highboy
41292,bellboy,bellboy,bellboy,bellboy
41293,schoolboy,schoolboy,schoolboy,schoolboy
41294,busboy,busboy,busboy,busboy
41295,newsboy,newsboy,newsboy,newsboy
41296,fatboy,fatboy,fatboy,fatboy
41297,cowboy,cowboy,cowboy,cowboy
41298,playboy,playboy,playboy,playboy
41299,coy,coy,coy,coy
41300,foy,foy,foy,foy
41301,hoy,hoy,hoy,hoy
41302,bhoy,bhoy,bhoy,bhoy
41303,joy,joy,joy,joy
41304,lovejoy,lovejoy,lovejoy,lovejoy
41305,enjoy,enjoy,enjoy,enjoy
41306,loy,loy,loy,loy
41307,mccloy,mccloy,mccloy,mccloy
41308,alloy,alloy,alloy,alloy
41309,carboloy,carboloy,carboloy,carboloy
41310,employ,employ,employ,employ
41311,quemoy,quemoy,quemoy,quemoy
41312,annoy,annoy,annoy,annoy
41313,roy,roy,roy,roy
41314,maroy,maroy,maroy,maroy
41315,viceroy,viceroy,viceroy,viceroy
41316,leroy,leroy,leroy,leroy
41317,fauntleroy,fauntleroy,fauntleroy,fauntleroy
41318,gilroy,gilroy,gilroy,gilroy
41319,troy,troy,troy,troy
41320,destroy,destroy,destroy,destroy
41321,corduroy,corduroy,corduroy,corduroy
41322,fitzroy,fitzroy,fitzroy,fitzroy
41323,soy,soy,soy,soy
41324,toy,toy,toy,toy
41325,tolstoy,tolstoy,tolstoy,tolstoy
41326,savoy,savoy,savoy,savoy
41327,convoy,convoy,convoy,convoy
41328,soapy,soapi,soapy,soapi
41329,therapy,therapi,therapy,therapi
41330,psychotherapy,psychotherapi,psychotherapy,psychotherapi
41331,sleepy,sleepi,sleepy,sleepi
41332,peepy,peepi,peepy,peepi
41333,creepy,creepi,creepy,creepi
41334,enthalpy,enthalpi,enthalpy,enthalpi
41335,swampy,swampi,swampy,swampi
41336,gimpy,gimpi,gimpy,gimpi
41337,skimpy,skimpi,skimpy,skimpi
41338,jumpy,jumpi,jumpy,jumpi
41339,lumpy,lumpi,lumpy,lumpi
41340,stumpy,stumpi,stumpy,stumpi
41341,copy,copi,cop,copi
41342,microscopy,microscopi,microscop,microscopi
41343,spectroscopy,spectroscopi,spectroscop,spectroscopi
41344,jalopy,jalopi,jalop,jalopi
41345,canopy,canopi,canop,canopi
41346,entropy,entropi,entrop,entropi
41347,anisotropy,anisotropi,anisotrop,anisotropi
41348,cappy,cappi,cappy,cappi
41349,happy,happi,happy,happi
41350,unhappy,unhappi,unhappy,unhappi
41351,snappy,snappi,snappy,snappi
41352,sappy,sappi,sappy,sappi
41353,deppy,deppi,deppy,deppi
41354,snippy,snippi,snippy,snippi
41355,choppy,choppi,choppy,choppi
41356,floppy,floppi,floppy,floppi
41357,sloppy,sloppi,sloppy,sloppi
41358,poppy,poppi,poppy,poppi
41359,puppy,puppi,puppy,puppi
41360,harpy,harpi,harpy,harpi
41361,spy,spi,spy,spi
41362,wispy,wispi,wispy,wispi
41363,occupy,occupi,occupy,occupi
41364,syrupy,syrupi,syrupy,syrupi
41365,ry,ry,ry,ry
41366,apothecary,apothecari,apothec,apothecari
41367,scary,scari,scary,scari
41368,lapidary,lapidari,lapid,lapidari
41369,legendary,legendari,legend,legendari
41370,secondary,secondari,second,secondari
41371,boundary,boundari,bound,boundari
41372,geary,geari,geary,geari
41373,leary,leari,leary,leari
41374,bleary,bleari,ble,bleari
41375,dreary,dreari,dre,dreari
41376,weary,weari,weary,weari
41377,gary,gari,gary,gari
41378,beggary,beggari,beg,beggari
41379,hungary,hungari,hung,hungari
41380,judiciary,judiciari,judicy,judiciari
41381,beneficiary,beneficiari,beneficy,beneficiari
41382,diary,diari,diary,diari
41383,intermediary,intermediari,intermedy,intermediari
41384,subsidiary,subsidiari,subsidy,subsidiari
41385,auxiliary,auxiliari,auxy,auxiliari
41386,plenipotentiary,plenipotentiari,plenipotenty,plenipotentiari
41387,tertiary,tertiari,terty,tertiari
41388,aviary,aviari,avy,aviari
41389,salary,salari,sal,salari
41390,burglary,burglari,burgl,burglari
41391,ancillary,ancillari,ancil,ancillari
41392,hillary,hillari,hil,hillari
41393,capillary,capillari,capil,capillari
41394,papillary,papillari,papil,papillari
41395,corollary,corollari,corol,corollari
41396,vocabulary,vocabulari,vocab,vocabulari
41397,mary,mari,mary,mari
41398,rosemary,rosemari,rosem,rosemari
41399,primary,primari,prim,primari
41400,summary,summari,sum,summari
41401,customary,customari,custom,customari
41402,infirmary,infirmari,infirm,infirmari
41403,nary,nari,nary,nari
41404,granary,granari,gran,granari
41405,mercenary,mercenari,merc,mercenari
41406,plenary,plenari,plen,plenari
41407,centenary,centenari,cent,centenari
41408,ordinary,ordinari,ordin,ordinari
41409,extraordinary,extraordinari,extraordin,extraordinari
41410,imaginary,imaginari,imagin,imaginari
41411,disciplinary,disciplinari,disciplin,disciplinari
41412,seminary,seminari,semin,seminari
41413,preliminary,preliminari,prelimin,preliminari
41414,veterinary,veterinari,veterin,veterinari
41415,urinary,urinari,urin,urinari
41416,diversionary,diversionari,divert,diversionari
41417,missionary,missionari,miss,missionari
41418,illusionary,illusionari,illud,illusionari
41419,stationary,stationari,stat,stationari
41420,reactionary,reactionari,react,reactionari
41421,dictionary,dictionari,dict,dictionari
41422,functionary,functionari,funct,functionari
41423,discretionary,discretionari,discret,discretionari
41424,precautionary,precautionari,precaut,precautionari
41425,evolutionary,evolutionari,evolv,evolutionari
41426,revolutionary,revolutionari,revolv,revolutionari
41427,substitutionary,substitutionari,substitut,substitutionari
41428,pulmonary,pulmonari,pulmon,pulmonari
41429,intrapulmonary,intrapulmonari,intrapulmon,intrapulmonari
41430,coronary,coronari,coron,coronari
41431,sublunary,sublunari,sublun,sublunari
41432,superlunary,superlunari,superlun,superlunari
41433,library,librari,libr,librari
41434,interlibrary,interlibrari,interlibr,interlibrari
41435,itinerary,itinerari,itin,itinerari
41436,tipperary,tipperari,tip,tipperari
41437,literary,literari,lit,literari
41438,subliterary,subliterari,sublit,subliterari
41439,nonliterary,nonliterari,nonlit,nonliterari
41440,unliterary,unliterari,unlit,unliterari
41441,honorary,honorari,hon,honorari
41442,temporary,temporari,temp,temporari
41443,contemporary,contemporari,contemp,contemporari
41444,arbitrary,arbitrari,arbit,arbitrari
41445,contrary,contrari,cont,contrari
41446,dispensary,dispensari,dispens,dispensari
41447,adversary,adversari,advers,adversari
41448,anniversary,anniversari,annivers,anniversari
41449,necessary,necessari,necess,necessari
41450,unnecessary,unnecessari,unnecess,unnecessari
41451,emissary,emissari,emiss,emissari
41452,commissary,commissari,commiss,commissari
41453,glossary,glossari,gloss,glossari
41454,budgetary,budgetari,budget,budgetari
41455,dietary,dietari,diet,dietari
41456,cometary,cometari,comet,cometari
41457,planetary,planetari,planet,planetari
41458,interplanetary,interplanetari,interplanet,interplanetari
41459,monetary,monetari,monet,monetari
41460,secretary,secretari,secret,secretari
41461,undersecretary,undersecretari,undersecret,undersecretari
41462,hereditary,hereditari,heredit,hereditari
41463,military,militari,milit,militari
41464,paramilitary,paramilitari,paramilit,paramilitari
41465,solitary,solitari,solit,solitari
41466,sanitary,sanitari,sanit,sanitari
41467,pituitary,pituitari,pituit,pituitari
41468,sedentary,sedentari,sed,sedentari
41469,parliamentary,parliamentari,parlia,parliamentari
41470,elementary,elementari,el,elementari
41471,complementary,complementari,compl,complementari
41472,supplementary,supplementari,suppl,supplementari
41473,fragmentary,fragmentari,frag,fragmentari
41474,sedimentary,sedimentari,sedy,sedimentari
41475,rudimentary,rudimentari,rudy,rudimentari
41476,complimentary,complimentari,comply,complimentari
41477,commentary,commentari,com,commentari
41478,momentary,momentari,mom,momentari
41479,documentary,documentari,docu,documentari
41480,voluntary,voluntari,volunt,voluntari
41481,involuntary,involuntari,involunt,involuntari
41482,rotary,rotari,rot,rotari
41483,tartary,tartari,tart,tartari
41484,salutary,salutari,salut,salutari
41485,january,januari,janu,januari
41486,february,februari,febru,februari
41487,statuary,statuari,statu,statuari
41488,sanctuary,sanctuari,sanctu,sanctuari
41489,vary,vari,vary,vari
41490,salivary,salivari,sal,salivari
41491,calvary,calvari,calv,calvari
41492,wary,wari,wary,wari
41493,bumbry,bumbri,bumbry,bumbri
41494,cry,cri,cry,cri
41495,decry,decri,decry,decri
41496,outcry,outcri,outcry,outcri
41497,dry,dri,dry,dri
41498,husbandry,husbandri,husbandry,husbandri
41499,hendry,hendri,hendry,hendri
41500,laundry,laundri,laundry,laundri
41501,foundry,foundri,foundry,foundri
41502,sundry,sundri,sundry,sundri
41503,tawdry,tawdri,tawdry,tawdri
41504,faery,faeri,faery,faeri
41505,snobbery,snobberi,snobbery,snobberi
41506,robbery,robberi,robbery,robberi
41507,rubbery,rubberi,rubbery,rubberi
41508,shrubbery,shrubberi,shrubbery,shrubberi
