,index,Original,Porter,Lancaster,Snowball
18283,31472,constitutions,constitut,constitut,constitut
18284,31473,beckons,beckon,beckon,beckon
18285,31474,reckons,reckon,reckon,reckon
18286,31475,salons,salon,salon,salon
18287,31476,talons,talon,talon,talon
18288,31477,felons,felon,felon,felon
18289,31478,echelons,echelon,echelon,echelon
18290,31479,allons,allon,allon,allon
18291,31480,gallons,gallon,gallon,gallon
18292,31481,demons,demon,demon,demon
18293,31482,lemons,lemon,lemon,lemon
18294,31483,simons,simon,simon,simon
18295,31484,hammons,hammon,hammon,hammon
18296,31485,simmons,simmon,simmon,simmon
18297,31486,persimmons,persimmon,persimmon,persimmon
18298,31487,commons,common,common,common
18299,31488,summons,summon,summon,summon
18300,31489,solomons,solomon,solomon,solomon
18301,31490,sermons,sermon,sermon,sermon
18302,31491,canons,canon,canon,canon
18303,31492,agamemnons,agamemnon,agamemnon,agamemnon
18304,31493,gannons,gannon,gannon,gannon
18305,31494,brannons,brannon,brannon,brannon
18306,31495,vernons,vernon,vernon,vernon
18307,31496,coons,coon,coon,coon
18308,31497,buffoons,buffoon,buffoon,buffoon
18309,31498,lagoons,lagoon,lagoon,lagoon
18310,31499,saloons,saloon,saloon,saloon
18311,31500,balloons,balloon,balloon,balloon
18312,31501,moons,moon,moon,moon
18313,31502,afternoons,afternoon,afternoon,afternoon
18314,31503,teaspoons,teaspoon,teaspoon,teaspoon
18315,31504,tablespoons,tablespoon,tablespoon,tablespoon
18316,31505,soons,soon,soon,soon
18317,31506,platoons,platoon,platoon,platoon
18318,31507,cartoons,cartoon,cartoon,cartoon
18319,31508,pons,pon,pon,pon
18320,31509,weapons,weapon,weapon,weapon
18321,31510,pompons,pompon,pompon,pompon
18322,31511,coupons,coupon,coupon,coupon
18323,31512,barons,baron,baron,baron
18324,31513,microns,micron,micron,micron
18325,31514,squadrons,squadron,squadron,squadron
18326,31515,herons,heron,heron,heron
18327,31516,ailerons,aileron,aileron,aileron
18328,31517,irons,iron,iron,iron
18329,31518,environs,environ,environ,environ
18330,31519,aprons,apron,apron,apron
18331,31520,patrons,patron,patron,patron
18332,31521,electrons,electron,electron,electron
18333,31522,photoelectrons,photoelectron,photoelectron,photoelectron
18334,31523,meurons,meuron,meuron,meuron
18335,31524,byrons,byron,byron,byron
18336,31525,sons,son,son,son
18337,31526,reasons,reason,reason,reason
18338,31527,seasons,season,season,season
18339,31528,masons,mason,mason,mason
18340,31529,davidsons,davidson,davidson,davidson
18341,31530,grandsons,grandson,grandson,grandson
18342,31531,richardsons,richardson,richardson,richardson
18343,31532,hudsons,hudson,hudson,hudson
18344,31533,judsons,judson,judson,judson
18345,31534,achesons,acheson,acheson,acheson
18346,31535,liaisons,liaison,liaison,liaison
18347,31536,madisons,madison,madison,madison
18348,31537,edisons,edison,edison,edison
18349,31538,allisons,allison,allison,allison
18350,31539,ellisons,ellison,ellison,ellison
18351,31540,poisons,poison,poison,poison
18352,31541,comparisons,comparison,comparison,comparison
18353,31542,prisons,prison,prison,prison
18354,31543,imprisons,imprison,imprison,imprison
18355,31544,harrisons,harrison,harrison,harrison
18356,31545,provisons,provison,provison,provison
18357,31546,jacksons,jackson,jackson,jackson
18358,31547,eriksons,erikson,erikson,erikson
18359,31548,wilsons,wilson,wilson,wilson
18360,31549,olsons,olson,olson,olson
18361,31550,williamsons,williamson,williamson,williamson
18362,31551,chansons,chanson,chanson,chanson
18363,31552,bensons,benson,benson,benson
18364,31553,stevensons,stevenson,stevenson,stevenson
18365,31554,johnsons,johnson,johnson,johnson
18366,31555,robinsons,robinson,robinson,robinson
18367,31556,parkinsons,parkinson,parkinson,parkinson
18368,31557,simonsons,simonson,simonson,simonson
18369,31558,simpsons,simpson,simpson,simpson
18370,31559,thompsons,thompson,thompson,thompson
18371,31560,larsons,larson,larson,larson
18372,31561,parsons,parson,parson,parson
18373,31562,andersons,anderson,anderson,anderson
18374,31563,jeffersons,jefferson,jefferson,jefferson
18375,31565,emersons,emerson,emerson,emerson
18376,31566,persons,person,person,person
18377,31567,lessons,lesson,lesson,lesson
18378,31568,zachrissons,zachrisson,zachrisson,zachrisson
18379,31569,gossons,gosson,gosson,gosson
18380,31570,crossons,crosson,crosson,crosson
18381,31571,watsons,watson,watson,watson
18382,31572,stetsons,stetson,stetson,stetson
18383,31573,robertsons,robertson,robertson,robertson
18384,31574,fergusons,ferguson,ferguson,ferguson
18385,31575,tons,ton,ton,ton
18386,31576,catons,caton,caton,caton
18387,31577,seatons,seaton,seaton,seaton
18388,31578,megatons,megaton,megaton,megaton
18389,31579,pendletons,pendleton,pendleton,pendleton
18390,31580,skeletons,skeleton,skeleton,skeleton
18391,31581,carletons,carleton,carleton,carleton
18392,31582,littletons,littleton,littleton,littleton
18393,31583,traftons,trafton,trafton,trafton
18394,31584,washingtons,washington,washington,washington
18395,31585,askingtons,askington,askington,askington
18396,31586,burlingtons,burlington,burlington,burlington
18397,31587,harringtons,harrington,harrington,harrington
18398,31588,huntingtons,huntington,huntington,huntington
18399,31589,haughtons,haughton,haughton,haughton
18400,31590,houghtons,houghton,houghton,houghton
18401,31591,britons,briton,briton,briton
18402,31592,daltons,dalton,dalton,dalton
18403,31593,miltons,milton,milton,milton
18404,31594,hamiltons,hamilton,hamilton,hamilton
18405,31595,moultons,moulton,moulton,moulton
18406,31596,knowltons,knowlton,knowlton,knowlton
18407,31597,protons,proton,proton,proton
18408,31598,hamptons,hampton,hampton,hampton
18409,31599,bartons,barton,barton,barton
18410,31600,cartons,carton,carton,carton
18411,31601,edgertons,edgerton,edgerton,edgerton
18412,31602,mertons,merton,merton,merton
18413,31603,gortons,gorton,gorton,gorton
18414,31604,mortons,morton,morton,morton
18415,31605,burtons,burton,burton,burton
18416,31606,crestons,creston,creston,creston
18417,31607,annistons,anniston,anniston,anniston
18418,31608,pistons,piston,piston,piston
18419,31609,bostons,boston,boston,boston
18420,31610,cottons,cotton,cotton,cotton
18421,31611,buttons,button,button,button
18422,31612,gluttons,glutton,glutton,glutton
18423,31613,newtons,newton,newton,newton
18424,31614,saxtons,saxton,saxton,saxton
18425,31615,claytons,clayton,clayton,clayton
18426,31616,carnarvons,carnarvon,carnarvon,carnarvon
18427,31617,saxons,saxon,saxon,saxon
18428,31618,nixons,nixon,nixon,nixon
18429,31619,crayons,crayon,crayon,crayon
18430,31620,canyons,canyon,canyon,canyon
18431,31621,runyons,runyon,runyon,runyon
18432,31622,amazons,amazon,amazon,amazon
18433,31623,horizons,horizon,horizon,horizon
18434,31624,curzons,curzon,curzon,curzon
18435,31625,eqns,eqn,eqn,eqn
18436,31626,barns,barn,barn,barn
18437,31627,earns,earn,earn,earn
18438,31628,learns,learn,learn,learn
18439,31629,relearns,relearn,relearn,relearn
18440,31630,stearns,stearn,stearn,stearn
18441,31631,karns,karn,karn,karn
18442,31632,warns,warn,warn,warn
18443,31633,yarns,yarn,yarn,yarn
18444,31634,concerns,concern,concern,concern
18445,31635,moderns,modern,modern,modern
18446,31636,ferns,fern,fern,fern
18447,31637,lanterns,lantern,lantern,lantern
18448,31638,interns,intern,intern,intern
18449,31639,sterns,stern,stern,stern
18450,31640,pasterns,pastern,pastern,pastern
18451,31641,patterns,pattern,pattern,pattern
18452,31642,caverns,cavern,cavern,cavern
18453,31643,taverns,tavern,tavern,tavern
18454,31644,governs,govern,govern,govern
18455,31646,cairns,cairn,cairn,cairn
18456,31647,gilborns,gilborn,gilborn,gilborn
18457,31648,corns,corn,corn,corn
18458,31649,acorns,acorn,acorn,acorn
18459,31650,adorns,adorn,adorn,adorn
18460,31651,horns,horn,horn,horn
18461,31652,longhorns,longhorn,longhorn,longhorn
18462,31653,buckhorns,buckhorn,buckhorn,buckhorn
18463,31654,thorns,thorn,thorn,thorn
18464,31655,urns,urn,urn,urn
18465,31656,burns,burn,burn,burn
18466,31657,rayburns,rayburn,rayburn,rayburn
18467,31658,churns,churn,churn,churn
18468,31659,adjourns,adjourn,adjourn,adjourn
18469,31660,spurns,spurn,spurn,spurn
18470,31661,turns,turn,turn,turn
18471,31662,returns,return,return,return
18472,31663,assns,assn,assn,assn
18473,31664,uns,un,un,un
18474,31665,buns,bun,bun,bun
18475,31666,weuns,weun,weun,weun
18476,31667,guns,gun,gun,gun
18477,31668,handguns,handgun,handgun,handgun
18478,31669,shotguns,shotgun,shotgun,shotgun
18479,31670,shuns,shun,shun,shun
18480,31671,injuns,injun,injun,injun
18481,31672,nuns,nun,nun,nun
18482,31673,calhouns,calhoun,calhoun,calhoun
18483,31674,nouns,noun,noun,noun
18484,31675,pronouns,pronoun,pronoun,pronoun
18485,31676,runs,run,run,run
18486,31677,suns,sun,sun,sun
18487,31678,bosuns,bosun,bosun,bosun
18488,31679,youuns,youun,youun,youun
18489,31680,dawns,dawn,dawn,dawn
18490,31681,lawns,lawn,lawn,lawn
18491,31682,owns,own,own,own
18492,31683,downs,down,down,down
18493,31684,touchdowns,touchdown,touchdown,touchdown
18494,31685,breakdowns,breakdown,breakdown,breakdown
18495,31686,shutdowns,shutdown,shutdown,shutdown
18496,31687,gowns,gown,gown,gown
18497,31688,ballgowns,ballgown,ballgown,ballgown
18498,31689,clowns,clown,clown,clown
18499,31690,unknowns,unknown,unknown,unknown
18500,31691,browns,brown,brown,brown
18501,31692,crowns,crown,crown,crown
18502,31693,drowns,drown,drown,drown
18503,31694,frowns,frown,frown,frown
18504,31695,towns,town,town,town
18505,31696,georgetowns,georgetown,georgetown,georgetown
18506,31697,jacquelyns,jacquelyn,jacquelyn,jacquelyn
18507,31698,brooklyns,brooklyn,brooklyn,brooklyn
18508,31699,os,os,os,os
18509,31700,chaos,chao,chao,chao
18510,31701,laos,lao,lao,lao
18511,31702,taos,tao,tao,tao
18512,31703,jimbos,jimbo,jimbo,jimbo
18513,31704,pecos,peco,peco,peco
18514,31705,laicos,laico,laico,laico
18515,31706,medicos,medico,medico,medico
18516,31707,politicos,politico,politico,politico
18517,31708,mexicos,mexico,mexico,mexico
18518,31709,glimcos,glimco,glimco,glimco
18519,31710,broncos,bronco,bronco,bronco
18520,31711,barcos,barco,barco,barco
18521,31712,marcos,marco,marco,marco
18522,31713,frescos,fresco,fresco,fresco
18523,31714,franciscos,francisco,francisco,francisco
18524,31716,avocados,avocado,avocado,avocado
18525,31717,colorados,colorado,colorado,colorado
18526,31718,triandos,triando,triando,triando
18527,31719,einsatzkommandos,einsatzkommando,einsatzkommando,einsatzkommando
18528,31720,innuendos,innuendo,innuendo,innuendo
18529,31721,quasimodos,quasimodo,quasimodo,quasimodo
18530,31722,erdos,erdo,erdo,erdo
18531,31723,hairdos,hairdo,hairdo,hairdo
18532,31724,barbudos,barbudo,barbudo,barbudo
18533,31725,fudos,fudo,fudo,fudo
18534,31726,chartaceos,chartaceo,chartaceo,chartaceo
18535,31727,rodeos,rodeo,rodeo,rodeo
18536,31728,cameos,cameo,cameo,cameo
18537,31729,romeos,romeo,romeo,romeo
18538,31730,chicagos,chicago,chicago,chicago
18539,31731,galapagos,galapago,galapago,galapago
18540,31732,egos,ego,ego,ego
18541,31733,djangos,django,django,django
18542,31734,tangos,tango,tango,tango
18543,31735,congos,congo,congo,congo
18544,31736,argos,argo,argo,argo
18545,31737,hugos,hugo,hugo,hugo
18546,31738,bashos,basho,basho,basho
18547,31739,bathos,batho,batho,batho
18548,31740,pathos,patho,patho,patho
18549,31741,ethos,etho,etho,etho
18550,31743,adios,adio,adio,adio
18551,31744,radios,radio,radio,radio
18552,31745,studios,studio,studio,studio
18553,31746,adagios,adagio,adagio,adagio
18554,31747,arpeggios,arpeggio,arpeggio,arpeggio
18555,31748,elios,elio,elio,elio
18556,31749,broglios,broglio,broglio,broglio
18557,31750,fumios,fumio,fumio,fumio
18558,31751,scenarios,scenario,scenario,scenario
18559,31752,ontarios,ontario,ontario,ontario
18560,31753,sterios,sterio,sterio,sterio
18561,31754,ratios,ratio,ratio,ratio
18562,31755,horatios,horatio,horatio,horatio
18563,31756,vesuvios,vesuvio,vesuvio,vesuvio
18564,31757,tojos,tojo,tojo,tojo
18565,31758,sakos,sako,sako,sako
18566,31759,moniuszkos,moniuszko,moniuszko,moniuszko
18567,31761,halos,halo,halo,halo
18568,31762,duclos,duclo,duclo,duclo
18569,31763,adelos,adelo,adelo,adelo
18570,31764,angelos,angelo,angelo,angelo
18571,31765,michelangelos,michelangelo,michelangelo,michelangelo
18572,31766,silos,silo,silo,silo
18573,31767,sangallos,sangallo,sangallo,sangallo
18574,31768,libellos,libello,libello,libello
18575,31769,trujillos,trujillo,trujillo,trujillo
18576,31770,apollos,apollo,apollo,apollo
18577,31771,solos,solo,solo,solo
18578,31772,mitropoulos,mitropoulo,mitropoulo,mitropoulo
18579,31773,stavropoulos,stavropoulo,stavropoulo,stavropoulo
18580,31775,amos,amo,amo,amo
18581,31776,samos,samo,samo,samo
18582,31777,memos,memo,memo,memo
18583,31778,eskimos,eskimo,eskimo,eskimo
18584,31779,thermos,thermo,thermo,thermo
18585,31782,volcanos,volcano,volcano,volcano
18586,31783,pianos,piano,piano,piano
18587,31784,sopranos,soprano,soprano,soprano
18588,31785,enos,eno,eno,eno
18589,31786,rostagnos,rostagno,rostagno,rostagno
18590,31787,guardinos,guardino,guardino,guardino
18591,31788,hinos,hino,hino,hino
18592,31789,rhinos,rhino,rhino,rhino
18593,31790,filipinos,filipino,filipino,filipino
18594,31791,casinos,casino,casino,casino
18595,31792,constantinos,constantino,constantino,constantino
18596,31793,winos,wino,wino,wino
18597,31794,musmannos,musmanno,musmanno,musmanno
18598,31795,poconos,pocono,pocono,pocono
18599,31796,sukarnos,sukarno,sukarno,sukarno
18600,31797,unos,uno,uno,uno
18601,31798,boos,boo,boo,boo
18602,31799,taboos,taboo,taboo,taboo
18603,31800,dryfoos,dryfoo,dryfoo,dryfoo
18604,31801,moos,moo,moo,moo
18605,31802,roos,roo,roo,roo
18606,31803,buckaroos,buckaroo,buckaroo,buckaroo
18607,31804,karipos,karipo,karipo,karipo
18608,31805,tempos,tempo,tempo,tempo
18609,31806,apropos,apropo,apropo,apropo
18610,31807,vopos,vopo,vopo,vopo
18611,31808,ferraros,ferraro,ferraro,ferraro
18612,31810,eros,ero,ero,ero
18613,31811,ciceros,cicero,cicero,cicero
18614,31812,rhinoceros,rhinocero,rhinocero,rhinocero
18615,31813,heros,hero,hero,hero
18616,31814,cumbancheros,cumbanchero,cumbanchero,cumbanchero
18617,31815,monteros,montero,montero,montero
18618,31816,berteros,bertero,bertero,bertero
18619,31817,zeros,zero,zero,zero
18620,31818,negros,negro,negro,negro
18621,31819,malmros,malmro,malmro,malmro
18622,31821,pietros,pietro,pietro,pietro
18623,31822,castros,castro,castro,castro
18624,31823,maestros,maestro,maestro,maestro
18625,31824,gyros,gyro,gyro,gyro
18626,31825,skyros,skyro,skyro,skyro
18627,31827,osos,oso,oso,oso
18628,31828,torsos,torso,torso,torso
18629,31829,picassos,picasso,picasso,picasso
18630,31830,passos,passo,passo,passo
18631,31831,staccatos,staccato,staccato,staccato
18632,31832,platos,plato,plato,plato
18633,31833,natos,nato,nato,nato
18634,31834,leonatos,leonato,leonato,leonato
18635,31835,banditos,bandito,bandito,bandito
18636,31836,mementos,memento,memento,memento
18637,31837,photos,photo,photo,photo
18638,31838,yoshimotos,yoshimoto,yoshimoto,yoshimoto
18639,31839,bertos,berto,berto,berto
18640,31840,concertos,concerto,concerto,concerto
18641,31841,asbestos,asbesto,asbesto,asbesto
18642,31842,mulattos,mulatto,mulatto,mulatto
18643,31843,ghettos,ghetto,ghetto,ghetto
18644,31844,autos,auto,auto,auto
18645,31845,matsuos,matsuo,matsuo,matsuo
18646,31847,salvos,salvo,salvo,salvo
18647,31849,naxos,naxo,naxo,naxo
18648,31850,brazos,brazo,brazo,brazo
18649,31851,palazzos,palazzo,palazzo,palazzo
18650,31852,ps,ps,ps,ps
18651,31853,caps,cap,cap,cap
18652,31854,mobcaps,mobcap,mobcap,mobcap
18653,31855,handicaps,handicap,handicap,handicap
18654,31856,heaps,heap,heap,heap
18655,31857,leaps,leap,leap,leap
18656,31858,gaps,gap,gap,gap
18657,31859,chaps,chap,chap,chap
18658,31860,perhaps,perhap,perhap,perhap
18659,31861,japs,jap,jap,jap
18660,31862,laps,lap,lap,lap
18661,31863,claps,clap,clap,clap
18662,31864,thunderclaps,thunderclap,thunderclap,thunderclap
18663,31865,overlaps,overlap,overlap,overlap
18664,31866,slaps,slap,slap,slap
18665,31867,maps,map,map,map
18666,31868,naps,nap,nap,nap
18667,31869,hoaps,hoap,hoap,hoap
18668,31870,soaps,soap,soap,soap
18669,31872,traps,trap,trap,trap
18670,31874,wraps,wrap,wrap,wrap
18671,31875,saps,sap,sap,sap
18672,31876,taps,tap,tap,tap
18673,31878,biceps,bicep,bicep,bicep
18674,31879,quadriceps,quadricep,quadricep,quadricep
18675,31880,beeps,beep,beep,beep
18676,31881,deeps,deep,deep,deep
18677,31882,keeps,keep,keep,keep
18678,31883,bleeps,bleep,bleep,bleep
18679,31884,sleeps,sleep,sleep,sleep
18680,31885,creeps,creep,creep,creep
18681,31886,juleps,julep,julep,julep
18682,31887,reps,rep,rep,rep
18683,31888,steps,step,step,step
18684,31889,sidesteps,sidestep,sidestep,sidestep
18685,31890,footsteps,footstep,footstep,footstep
18686,31892,dips,dip,dip,dip
18687,31893,hips,hip,hip,hip
18688,31894,chips,chip,chip,chip
18689,31895,ships,ship,ship,ship
18690,31912,whips,whip,whip,whip
18691,31913,skips,skip,skip,skip
18692,31914,lips,lip,lip,lip
18693,31915,blips,blip,blip,blip
18694,31916,clips,clip,clip,clip
18695,31917,harelips,harelip,harelip,harelip
18696,31918,flips,flip,flip,flip
18697,31919,philips,philip,philip,philip
18698,31920,phillips,phillip,phillip,phillip
18699,31921,slips,slip,slip,slip
18700,31922,tulips,tulip,tulip,tulip
18701,31923,nips,nip,nip,nip
18702,31924,turnips,turnip,turnip,turnip
18703,31925,snips,snip,snip,snip
